Keyword,Title,Source,Time,Summary
海外投资,投资492亿!38个外资项目集中签约 包括多家美国企业,海外网,2019年5月31日,"记者从上海市商务委获悉,这是首个落户上海的跨国药企全球总部,也是辉瑞集团首次将业务板块的全球管理中心设在美国海外。同日,38个外资在上海的投资项目集中签约,投资总金额约492亿元人..."
海外投资,发改委:政府投资对民间投资未有“挤出效应”,央视网,2016年7月26日,"其中,基础设施投资增长20.9%,民间固定资产投资增长2.8%,制造业投资增长3.3%。基础设施投资比较强,因政府投资对民间投资有挤出效应?企业把投资转向海外?下一步如何对症下药促进投资?允许..."
海外投资,郭树清:下大力气增强市场投资功能,东方财富网,未知时间,"郭树清还谈及以后海外个人也可来买A股的事。如果海外个人能来投资QFII与RQFII,或直接买A股,这件事是何等的大啊!这等于人民币在资本项目下可以自由兑换,中外币完全打通了,但国内人民不也..."
海外投资,《2002年世界投资报告》部分观点阐述,中华人民共和国商务部,2002年11月18日,"报告对发展中国家的对外直接投资给予了高度评价,认为是适应全球化竞争的积极举措。如中国企业在海外拓展业务,取得了较快的进展。截至2001年底,中国最大的12家跨国公司,主要是国有企业,控制着超过300亿美元的国外资产,接近20世纪90年代拉丁..."
海外投资,伟星股份获6家机构调研:公司2022年度的股权激励摊销费用为5600...,同花顺,2022年9月15日,"伟星股份(002003)9月15日发布投资者关系活动记录表,公司于2022年9月13日接受6家机构单位调研,机构类型为其他、基金公司、海外机构、证券公司。 投资者关系活动主要内容介绍: 一、公司情况介绍公司主营钮扣、拉链、金属制品、塑胶制品、织..."
海外投资,"晶澳科技获25家机构调研:目前海关出口数据是比较好的,但到欧洲...",同花顺,2022年8月29日,"晶澳科技(002459)8月27日发布投资者关系活动记录表,公司于2022年8月26日接受25家机构单位调研,机构类型为基金公司、海外公司、海外机构、证券公司、阳光私募机构。 投资者关系活动主要内容介绍: ..."
海外投资,"微光股份获96家机构调研:公司出口主要采用FOB报价,海运费上涨直接...",同花顺,2022年8月12日,"微光股份(002801)8月12日发布投资者关系活动记录表,公司于2022年8月12日接受96家机构单位调研,机构类型为QFII、保险公司、其他、基金公司、海外机构、证券公司、阳光私募机构。 投资者关系活动主要内容介绍: ..."
海外投资,浪潮信息获176家机构调研:公司的大额备货确实是为了应对目前的...,同花顺,2022年4月15日,"浪潮信息(000977)4月15日发布投资者关系活动记录表,公司于2022年4月13日接受176家机构单位调研,机构类型为QFII、保险公司、其他、基金公司、海外机构、证券公司、阳光私募机构。 投资者关系活动主要内容介绍: ..."
创业故事,八名哈佛大学博士后归国创业的故事,央视网,2017年8月24日,"新华社合肥8月24日电 题:别了,波士顿!你好,科学岛!——8名哈佛博士后归国创业的故事 新华社记者白国龙、杨玉华、张萌 午夜的波士顿静悄悄,王俊峰的妻子被一个越洋电话搅得睡意全无。 电话那头,向来安静谨慎的王俊峰正激动地向妻子描述着..."
创业故事,别用你自己的价值观去衡量别人,手机凤凰网,2017年1月20日,"后来大家又问了一些问题,包括路上的见闻等,我回答了好多。忽然觉察到自己好为人师的毛病又出现了,应该多听听他们的故事。 2.创业故事 吃完晚饭,吕总开车送我到宾馆,晚上我们接着聊天,听吕总给我讲他的创业故事。"
创业故事,21岁美女总裁被指留学创业经历造假(组图),央视网,2008年12月23日,"自董思阳及其创业故事进入公众视野后,她似乎就不太愿意张罗自己的实业:房地产、酒店业和健康有机食品业,摇身一变成了“80后”的代言人,随各个讲师团到处演讲,成为大家的“创业导师”。 中国青年报记者参与了董思阳最近在上海的两次演讲活..."
创业故事,"一场基于深度学习的创业,竟争夺起了传统时尚的话语权",钛媒体官方网站,2016年12月30日,"码隆科技的故事意味着,深度学习成为了视觉引擎的技术基石,在可以预见到的将来甚至现在,搜索本身就同时兼具了目的和结果,于是,技术本身也就具备了商业上闭环的可能性。技术本身正越来越..."
创业故事,追梦故事|公司白领返乡创业建农庄:带乡亲们一起致富,新浪财经,7天前,澎湃新闻与你共赴这场“春天的盛会”，关注各行各业的一线工作者，记录他们的“追梦故事”。本篇关注辞去旅游公司高管职务回乡建农庄的罗霄。他如今已经成为当地乡村文旅的带头人，不仅...
创业故事,"记录生命中的美好,听听他的创业故事……",上观新闻,2023年7月8日,颜天翔希望他和团队所做的摄影工作，即使时间跨过十年、二十年，当再看到这些影片时，心中仍然能掀起层层波澜。未来，五角场街道将致力于营造积极健康的营商环境，帮助更多的创业者寻找...
创业故事,"各地高考作文题出炉:有老腔,有评价他人的生活还有张漫画",澎湃新闻,2016年6月7日,"要求选好角度,确定立意,明确文体,自拟标题。 全国三卷作文:材料作文——小羽的创业故事 阅读材料,综合材料内容及含义,选好角度,确定立意,明确文体,自拟标题,写一篇不少于800字的文章。"
创业故事,"他的“非遗”创业之旅,背后有这些故事",新民晚报,2023年8月16日,他的“非遗”创业之旅，背后有这些故事 清晨，创业者郁智君站在窗前，俯瞰着熟悉的街道，思索自己的未来规划……在大桥街道创新创业孵化基地，有不少人拥有属于自己的创业故事，让梦想...
创业故事,人物速写:五名海归青年的创业故事,新华网,未知时间,新华社北京6月21日电 题：人物速写：五名海归青年的创业故事 新华社记者杨湛菲、徐壮 青云报国志，拳拳赤子心。2012年以来，我国各类出国留学人员中超过八成完成学业后选择回国发展。归国人才踌躇满志，或以技术立身，或厚植家国情怀，或...
创业故事,"【创业故事】黄河生:扎根大上海,引领全行业",澎湃新闻客户端,2023年7月13日,我们开设“建功新时代，奋斗正青春——听理事讲创业故事”专栏，见微知著，听创业故事，赏创业风采，赞创业青年！黄河生：扎根大上海，引领全行业 我创业20多年，公司的规模由最开始的3...
创业故事,"分享故事,点燃激情,湖南启动“企业家进校园讲好创业就业故事”活动",湖南日报,未知时间,”湖南源容开生态农业股份有限公司总经理肖源也分享了自己带领家乡娄星区蛇形山镇姚桥村村民走上乡村振兴发展之路的创业故事，鼓励同学们“农业创业的开始总是艰辛迷茫的，但不要放弃，...
创业故事,【创业故事】肖广源:创新即是生命线,澎湃新闻客户端,2023年4月12日,我们开设“建功新时代，奋斗正青春——听理事讲创业故事”专栏，见微知著，听创业故事，赏创业风采，赞创业青年！肖广源：创新即是生命线 出生于1992年的肖广源是上海华友金裕微电子有...
创业故事,讲述创业故事 彰显人生价值,人民网,2023年2月23日,电视剧《风吹半夏》讲述的正是改革开放之初的创业者如何把握时代脉搏，不断克服困难，实现自我价值的创业故事。该剧艺术手法较为精湛，视角独特，是一部思想价值与艺术品质兼备的剧作。...
创业故事,"独臂女孩回乡卖花,她的创业故事太励志!",央视新闻,2022年10月27日,李敏回乡创业的励志故事 打动了很多人 她想通过努力带动更多乡亲致富 2017年 她考取了“返乡兴村”新村干 成为沭阳县新河镇双荡村的党总支副书记 为了更好地带动村民增收致富 她在村里...
创业故事,圳创业·故事汇 | 曾镜锵:带领最年轻的团队做最“老”的事业,深圳新闻网,2022年8月31日,"建功新时代,奋斗者,圳创业!如果您也是这样的创业者,请您与我们取得联系(发邮件至:znews_qw@163.com),讲出你的创业故事! 读特客户端·深圳新闻网2022年8月31日讯(记者 何亚南 翁瑞峰 曾..."
创业故事,圳创业·故事汇丨彭华军:创业是一件“停不下来”的事,深圳新闻网,2022年8月12日,"建设者、创业者,传递积极进取、自强不息、敢于创业、勇于创新的创业风采,读特客户端、深圳新闻网自5月29日起推出《圳创业·故事汇》专栏,深入基层、深入群众,挖掘并推出一批基层一线的..."
创业故事,"创业创新,三十而已!从10个人的故事看“30岁现象”",人民政协网,2020年8月11日,古人说三十而立，谓事业有成；今人说三十而已，恰岁月峥嵘。由热播电视剧中的创业者，我们找到了实际生活中的多位创业“弄潮儿”，他们希望自己的创业故事与启示，能够为即将创业的人们...
创业故事,「丽江热点」如何创业、脱贫……?听他们讲述十年奋斗故事,丽江热线,2022年9月4日,✦“2700”苹果品牌创始人鲁权讲述了自己的创业故事。✦✦宁蒗恒泰农业投资开发有限公司董事长鲁权：我是宁蒗恒泰农业投资开发有限公司，“2700”苹果品牌创始人鲁权，很荣幸向大家介绍“我的这十年”——《守初心创非凡、助力宁蒗...
创业故事,两位女企业家分享创业故事 不一样的创业经历一样的精彩,湖南在线,2022年3月9日,"夫妻店起步,创办了年产50万双皮鞋的鞋厂,用工200多人;她在疫情中觅得商机,短短两年培育出全省最大的数码印花服装厂……三八妇女节,在浏阳沙市镇“2022年巾帼先锋”表彰活动中,“最美创业女性”获得者周婷、汪婷分享了自己的创业故事。"
创业故事,被遗忘的“中国合伙人们”,钛媒体官方网站,2022年1月12日,"显微故事 2022.01.12 15:03 · 14.9万阅读 全文8304字 00:00 / 21:52 陆续进入30岁的他们,对创业经历绝口不提。 图片来源@视觉中国 文丨显微故事,作者丨常宁宁,编辑丨卓然 90后陆续迈入..."
创业故事,"致富路上,努力从未停止(人物故事·聚焦乡村创业)",人民网,2021年8月20日,刘凯槟，云南省曲靖市陆良县马街镇杜旗堡村人，2015年大学毕业后返乡创业，发展玫瑰种植产业。如今，刘凯槟的逸禾花卉专业种植合作社种植面积500余亩，带动种植户30余户，为周边200余户...
创业故事,《庆余年》缘何爆红兼议创业产品如何找客户,中国青年网,2019年12月28日,"每个创业故事都会有导火索式的事件激发了创业者的创业激情,并打破了他原本的生活平衡,比如那个因为厨师和采购串通导致刘强东赔光了积蓄的小饭馆。他(刘强东)从第一个教训中获得了诚信经..."
创业故事,"创业安徽故事汇|袁春:三次创业,追风者踏浪而行",人民资讯,2022年10月12日,企业“掌门人”袁春是位80后，却已经在创业之路上摸爬滚打了十多年。细数过往，袁春感谢自己的选择和坚持。“创业不只有甜，品尝苦涩也是常事。”他停顿片刻，推了下眼镜框说，“但那些...
创业故事,广州诚邀港澳青年担任“南沙代言人”!首批“广州青年奋斗故事...,广州日报,未知时间,现场，6名港澳青年代表作为“广州青年奋斗故事”南沙宣讲团第一批成员接受了聘书。他们表示，将继续通过讲好奋斗故事，辐射、带动更多穗港澳青年深化交流交往交融，共同融入国家发展大...
创业故事,95后的“去螺丝钉化”管理观,和讯新闻,2021年8月23日,"出生在数字化世代和互联网浪潮之下,以李昊轩、Ricky何浚炫为代表的Z世代创业者,借助新浪潮带来的机遇,通过数字化的方式,践行着跟他们的80后、70后前辈们不一样的管理理念。 非传统创业..."
创业故事,"《温州三家人》背后,是这些创业者们的真实故事",钱江晚报,2021年5月15日,这一次，人文读本也找到了两位温州企业家，在《温州三家人》中，他们的创业故事和奋斗经历，同样能找到不少影子。【1】作为西班牙温州总商会会长，张永树最近在微信群里收到最多的询问...
创业故事,"在这里,有太多创新创业的故事(深度观察)",央视网,2020年8月26日,"在深圳经济特区建立40周年之际,本报记者走进这片充满希望的热土,倾听一些在深圳长期工作生活的普通人讲述自己的人生故事,感受改革开放的磅礴力量。 老渔民邓锦辉—— 经济特区给了我新生活"
创业故事,"20个创业故事,雷军讲述小米十年",观察者网,2020年8月12日,20个创业故事，雷军讲述小米十年 （文/观察者网 一鸣）8月11日，在小米科技园，小米公司创始人、董事长兼CEO雷军花了3小时发表了一场演讲，用20个创业故事，回顾小米的十年创业历程，包...
创业故事,创意农业、公益事业……听听年轻人就业创业的故事,央视网,2020年6月14日,"我们采访了其中一些年轻人,听听他们的就业创业故事,或许对奔波求职中的毕业生们有所启发。 选择新型农业 走进田间,近处是天然树枝搭成的木架子,上面摆满了造型各异的多肉植物,远处是8个..."
创业故事,蛋壳公寓资助的两位大学创业者的故事:被疫情改变的创业生活,国际在线,2020年4月21日,但即便如此，两位年轻的创业者并不灰心。作为一名创业者，他们在创业道路上，遇到过很多的难题，也遇到过来自外界的无私帮助，如蛋壳公寓提供了整整一年房租的减免支持。这是两位年轻创...
创业故事,从黑土地到蓝海洋 中国东北女人的印尼创业故事(图),中国新闻网,2019年12月8日,"中新网雅加达12月8日电 题:从黑土地到蓝海洋 中国东北女人的印尼创业故事 记者 林永传 8日,前夜雨后雅加达一个难得清朗的周日。由分管商务和营商环境副省长陈绿平率领的辽宁省代表团正..."
创业故事,青海大学生用创业典型事迹鼓励在校大学生创业,中国新闻网,2018年11月14日,”14日，在青海省2018年大学生创业典型事迹报告会上，创业成功的大学毕业生赵月灵向大家分享着自己的创业故事。当日，由青海省工商局、省个私协会联合举办的青海省2018年大学生创业典型...
创业故事,"《奔跑吧·共同富裕篇》全员化身沙县小吃店主,挑战百人晚餐订单",浙江卫视,2022年12月16日,"沙县店主分享温情创业故事 经过基础知识学习,兄弟团迎来门店实践,挑战为100名顾客制作沙县小吃晚餐。两个学习小组将分别进入两家小吃门店,用营业额检验学习成果。 为了更大的客流量,两..."
创业故事,"积极转型,奋力“闯关”!来看这些创业年轻人的故事",新民晚报,2022年6月28日,疫情“大考”下，不少街头商铺的 创业年轻人选择奋力“闯关”，逆风向上，让我们一起来看他们的故事吧！花店老板疫情期间线上学花艺 记者在花艺工作室看到孙倩时，她正一个人静静地用一...
创业故事,大湾区 大未来|一起来听这群港澳青年的湾区逐梦故事,深圳特区报,2022年6月28日,6月25日，4位来自香港地区和澳门地区的创业青年齐聚深圳，在香港联合出版集团·联合书店本来艺文馆，以“他乡与故乡——深港澳青创共谈及阅读分享会”为主题，分享他们的阅读心得以及在...
创业故事,"《奇迹·笨小孩》励志感人,文牧野和易烊千玺再次证明自己",1905电影网,2022年1月30日,"《奇迹·笨小孩》将浓厚的兄妹亲情融入小人物的奋斗精神,讲述了一个励志感人的深圳创业故事,贴近生活,以小见大,通过普通人的创业奇迹,展现深圳的发展奇迹,催人奋进,感人肺腑,是今年春节..."
创业故事,创业安徽故事汇|华黎明:回皖创成“小巨人” 闯出事业“大天地”,人民资讯,未知时间,回皖创业 攻克“卡脖子”技术难关 2013年，华黎明离开了工作多年的东莞，毅然决定回乡创业，“孺子牛”由此诞生。而这一想法，并非一时兴起。“我之前一直在东莞的外企做结构工程师，工...
创业故事,幸福狐狸被罚22万不思悔改 官网“创业故事”仍未删除,新浪财经,2020年4月15日,来源：中国网 原标题：幸福狐狸被罚22万不思悔改 官网“创业故事”至今仍未删除 来源：中国质量万里行 近日，有消费者投诉称，“幸福狐狸”因同时涉及公平交易违法和广告违法，被行政部门责令停止违法行为并罚款22万元后，依然我行我素，...
创业故事,"创业故事:公司撑不下去,我用六个月找到买家",36kr,2019年12月24日,"我的故事 2012年我创办一家公司,最开始时成绩还不错,被旧金山创业加速器Batch20看中。我们的产品在学校(比如Georgetown、Westpoint、加州大学伯克利分校、牛津、剑桥、伦敦商学院)蛮受..."
创业故事,《燃点》今日上映 创投圈CEO组团为创业者打call,1905电影网,2019年1月11日,"创业故事记录时代发展浪潮 真实情感与广大观众“共燃” 创业纪实电影《燃点》以中国第三代创业者为蓝本,真实记录大时代下14 位执着奋斗的创业者,或波澜壮阔或真实细腻的创业历程,阵容包..."
创业故事,电影《燃点》今日上映 CEO组团为创业者打call助燃,1905电影网,2019年1月11日,"创业故事记录时代发展浪潮 真实情感与广大观众“共燃” 创业纪实电影《燃点》以中国第三代创业者为蓝本,真实记录大时代下14 位执着奋斗的创业者,或波澜壮阔或真实细腻的创业历程,阵容包..."
创业故事,国产创业剧“扎堆”上演 剧情脱离现实难获高口碑,央视网,2018年11月5日,"注目当下荧屏,《创业时代》《你迟到的许多年》以及《正阳门下小女人》同时播出,让观众一面回望改革开放后的创业故事,一面展现对新兴行业发展的期待,今年早前播出的几部创业剧也拓宽了行业剧的领域,和前两年满屏的婆媳、宫斗与玄幻题材..."
创业故事,“最惨创业者”故事背后的创投恩仇:双方各执一词 业绩对赌何以...,东方财富网,2020年6月11日,"“ 2014年5月,互联网金融起来了,于任远觉得互联网金融故事更大更‘性感’,加之我们手头有不少流量,当时校园贷也起来了,于任远提出要做互金项目。”郭建说,但是他希望公司持续聚焦流量业..."
创业故事,小小羊肚菌 做出大产业——古丈县返乡青年张敏的创业故事,湖南日报,2020年3月18日,张敏是湘西土家族苗族自治州古丈县返乡创业者中的佼佼者。 张敏是古丈县岩头寨镇丫施溪人。2003年秋，不满17岁的张敏初中毕业后，就汇入到了打工潮中，在福建省福州市一家服装厂从事服...
创业故事,创始人们“再就业”正当时?,36kr,2020年1月10日,"原先的创业项目如今路在何方?三言财经关注7位在各行各业被大众熟知的人物了解他们曾经不算成功的创业经历。此外,三言财经也采访了数位有过失败创业经历的普通人群,听他们讲述自己的创业..."
创业故事,电影《大微商》今日上映 七大看点揭秘创业成功路,1905电影网,2019年1月9日,"1905电影网讯电影《大微商》于今日上映,本片由实力派演员刘东浒、程媛媛联合老戏骨李子雄、艾丽娅等倾情出演,将当下正发生的创业故事展现在观众面前。影片七大看点从题材、阵容、品质到..."
创业故事,电影《大微商》海报预告双发 致敬5000万创业者,1905电影网,2019年1月4日,"影片由实力派演员刘东浒、程媛媛联合老戏骨李子雄、艾丽娅等倾情出演,将当下正发生的创业故事展现在观众面前。影片以普通创业者的视角,演绎梁田不同寻常的创业经历,全景展现微商个体的..."
创业故事,深圳创业故事:从打工仔到服务机器人领军者,澎湃新闻,2018年12月17日,"编者按:《深圳创业故事》由深圳市科技创新委员会主编,是“中国深圳创新创业大赛”十周年的纪念专辑。笔者采访了二十家在深圳“双创”浪潮中具有代表性的企业和机构,多角度呈现他们的创..."
创业故事,创业浪潮下 听青年大咖讲成长故事分享创业干货,中国江苏网,未知时间,创业浪潮下 听青年大咖讲成长故事分享创业干货 中国江苏网10月11日讯（记者 郭蓓）他，是国产大飞机科研一线研发人员；他，是快捷酒店创始人。在事业发展高峰期，他们都选择了华丽转型，开启创业的步伐。今天，在苏州举行的青年创业交流会...
创业故事,影视“多胞胎”层出不穷 故事新编还是重复创作,央视网,2018年8月10日,"创业剧并非新兴述说,要避免相近题材重复表达,似乎“创业+”才是唯一出路。事实上,创业故事“苟日新,日日新”。向辽阔生活学习,不必面面俱到,即便只从互联网创业这一处入手,也能谱出一本..."
创业故事,改革开放同龄人李戈晶的创业故事,北京周报,2018年7月18日,"“饿了么”在后来残酷的市场竞争、补贴大战、巨头的合纵连横之中生存下来,成为了中国外卖市场的巨头之一,被认为是时代精神高度凝聚的创业故事。 在智能手机和移动互联网的逐渐普及的201..."
创业故事,听7位在晋温商讲述他们的传奇创业故事,浙江日报,2018年6月4日,听7位在晋温商讲述他们的传奇创业故事 2018-06-04 07:07 | 温州都市报 网络配图 温州到山西，距离上千公里。改革开放至今，据不完全统计，已有10余万温州人到山西投资、创业。放在今天...
创业故事,中国创翼·创业故事(七),中华人民共和国人力资源和社会保障部,2017年6月23日,"创业故事: 2016年11月,张小生包子铺创始人张亚甫获得了第二届“中国创翼”青年创业创新大赛生活性服务业类项目全国总决赛团队组一等奖。作为一名用心做餐饮的90后大学毕业生,他秉承“拒绝劣质肉、拒绝肉香精、良心用好料,还原老味道”的..."
创业故事,"口袋故事李文华:二次创业,三历生死劫,一颗初心",IT168,2018年12月14日,"口袋故事创始人兼CEO李文华 二次创业,帮助家长挑选出优质内容 从2005年第一次创业建立贝趣网后加入宝宝树做母婴电商,到2009年担任盛大文学技术总监全面负责盛大文学平台的产品和技术,再..."
创业故事,"【网络媒体走转改】从土地来,到土地去——小岗村新农民的致富经",央视网,2018年1月16日,"一个“打工妹”的返乡创业故事 早上6点,天还没亮,殷玉荣就起身准备打扫猪圈了。这个冬天,小岗村似乎格外冷。前几天下了一场大雪,积雪过了好几天都还没融化干净。殷玉荣倒不觉得冷,只要..."
创业故事,香港年轻人的“双创”故事,央视网,2017年6月19日,"2010年特区政府发展局宣布将这一建筑“活化”成香港标志性的创意中心,支持年轻的设计师们和喜爱创意的年轻人创业。 香港设计师刘婉婷和江德华也将目光聚焦在这里。在位于元创方H306号的店铺中,刘婉婷讲述了他们的创业故事。"
创业故事,"区块链十年,中国区块链创业者的心路故事",36kr,未知时间,"迅雷全球区块链应用大赛参赛团队——绿洲小分队的队长张兰事后回忆,迅雷对于区块链的坚定转型,给了绿洲小分队成员们全职创业的勇气。 “我们本来可以在更高性能的环境下开发游戏,但是,..."
云计算,中国电信云计算贵州分公司员工讲述:园区一年一个台阶 很荣幸成为...,金台资讯,2020年6月18日,”5年前，在中国电信云计算贵州信息园落户贵安新区时，中国电信贵州公司党委书记、总经理上官亚非如是说。5年来，通过贵州电信人的精心耕耘，中国电信云计算贵州信息园已成为国内领先、...
云计算,"这场战“疫”,AI大数据云计算齐上阵",新华社,2020年2月25日,这场战“疫”，AI大数据云计算齐上阵 在抗击新冠肺炎的战“疫”中，大数据、人工智能、云计算等信息技术发挥优势，高效助力全国疫情防控。总担心自己在乘坐公共交通时成为“密切接触者”，怎么办？别焦虑，大数据帮你精确判断。用户只需...
云计算,华为鲲鹏生态落子四川:推进云计算、大数据、AI国企应用,澎湃新闻,2020年1月24日,1月22日，四川省国资委与华为在成都签署战略合作框架协议，宣布双方将携手共同推进云计算、大数据、人工智能等新一代信息技术在四川国资国企的应用，共同推进鲲鹏生态建设，加快四川国...
云计算,智能型复兴号动车组亮相济南西站 融合云计算、大数据并配备自动售...,海报新闻,2021年6月24日,济南西站首开至银川、汉口的始发高铁列车 大众网·海报新闻记者 贺辉 济南报道 记者从铁路济南站获悉，伴随着6月25日全国铁路实施新的列车运行图，11列配备自动售货机等设施，并融合云计算、大数据新技术的智能型复兴号动车组首次亮相济南...
云计算,未来五年数字中国建设路线图出炉 发展云计算、大数据等七大重点产业,金融投资报,2021年3月8日,其中，围绕数字经济发展，进一步明确发展云计算、大数据、物联网、工业互联网等七大重点产业，2025年数字经济核心产业增加值占GDP比重达到10%。接受《经济参考报》记者采访的代表委员和权威专家表示，“十四五”规划纲要草案勾勒了未来五年数字...
云计算,云计算白皮书:2023年中国云计算产业规模将超3000亿,央视网,2019年10月14日,"10月12日,由国务院发展研究中心国际技术经济研究所主办的“中国智能化转型与技术创新高层研讨会暨《中国云计算产业发展白皮书》发布会”在北京召开。 《中国云计算产业发展白皮书》提出..."
云计算,"云计算、雾计算、边缘计算 把这些“计算”混着用,会怎样",中华人民共和国国家互联网信息办公室,2019年6月19日,"在万物互联的“赛道”上,云计算、雾计算等计算“选手”也各有所长。然而,有时单个“选手”无法满足需求各异的应用场景,怎么办? “混合计算”就扮演着协调每位“队员”的“教练”角色。在日前举办的2019年中国(北京)国际服务贸易交易会..."
云计算,百度云计算中心落户西安:服务器装机容量超过10万台,澎湃新闻,2019年5月12日,"百度将在古都西安建设超大规模云计算中心。 5月12日,在西安市投资环境推介暨重点项目签约仪式上,百度公司与西安市政府签署数据中心落地协议,百度云计算(西安)中心项目将落户西安航天基..."
云计算,"北京两会委员提议用云计算解决医疗信息孤岛,百度云用云+AI打通壁垒",中国日报网,2019年1月16日,"最近,各省市的两会陆续召开。随着 “大数据”、“云计算”、“人工智能”等信息技术的高速发展,关于科技如何赋能传统行业的话题成为两会代表和委员们关注的重点。 1月12日,在北京两会现..."
云计算,揭秘:云计算是如何撑起《流浪地球》的超级大片效果,天极网,2019年2月13日,"云计算发挥怎样的作用? 据InfoQ披露,韩国特效公司Macrograph CEO李仁浩表示,最大的挑战是物理时间,如何在有限的制作期限内完成 Macrograph 从来没有做过的高难度 3D 渲染?很多工程文件..."
云计算,"3月 8 日城地香江涨停分析:东数西算 / 算力,云计算数据中心,华为...",ZAKER资讯,昨天15:58,"该股为东数西算 / 算力,云计算数据中心,华为产业链概念热股,当日东数西算 / 算力概念上涨 2.65%,云计算数据中心概念上涨 2.45%,华为产业链概念上涨 2.11%。 以上内容由证券之星根据公开信息整理,由算法生成,与本站立场无关。证券之..."
云计算,微软Q2财报:营收利润均超市场预期云计算成为微软最大的业务,界面新闻,未知时间,"可以肯定的是,云计算已经成为微软最大的业务,尤其是在内部协同和云游戏需求的爆发后,如果微软云业务还能在外部获得更多政府的认可,这将让已经飞速的微软云业务进入更快的阶段。 Windows及多项业务增长迅猛 游戏业务同比下降21% 除了引人..."
云计算,创梦天地(01119.HK)涨近6% 与沙特云计算公司在游戏和电竞行业展开...,金融界,前天14:11,【财华社讯】截止发稿，创梦天地(01119.HK)涨5.91%，报1.97港元。消息面上，该公司与沙特云计算公司（“SCCC”）订立谅解备忘录，将利用各自优势实现以下举措，以支持双方在沙特阿拉伯的游戏和电竞行业发展：(1)通过SCCC之超大规模云...
云计算,"算力概念午前拉升,网宿科技、中科曙光强势翻红,云计算ETF(159890...",新浪财经,3天前,来源：新浪基金 3月6日早盘，算力板块延续调整态势，午前明显回暖，国网信通涨幅扩大至5.93%，科华数据、国投智能涨逾2%，中科曙光、网宿科技等股强势翻红，涨幅均超1%。板块整体来看，表征板块走势的云计算ETF（159890）早盘一度跌超...
云计算,"海外映射催化不断,国产算力有望迎爆发式增长!云计算ETF(159890)近...",新浪财经,4天前,海外映射催化不断，国产算力有望迎爆发式增长！云计算ETF（159890）近5日累计获4707万元资金净申购！来源：新浪基金 近期算力概念依然稳居市场“C”位，成为资金关注焦点，昨日浪潮信息...
云计算,3月8日云计算板块涨幅达2%,东方财富网,昨天14:25,"3月8日14点25分,云计算板块指数报2152.55点,涨幅达2%,成交882.54亿元,换手率2.13%。  板块个股中,涨幅最大的前5个股为:同有科技报11.44元,涨15.09%;城地香江报6.02元,涨10.05%;高鸿股份报5.26元,涨10.04%;美利云..."
云计算,"云计算市场,从追求“规模制胜”到走向“用户分化”",钛媒体APP,6天前,如今，作为曾经的前沿技术创新，云计算行业正在被迫走入价格战的阴霾当中，引发业界担忧。ECS（云服务器）最高降36%、OSS（对象存储）最高降55%、RDS（云数据库）最高降40%……阿里云惊...
云计算,"阿里云再次降价,云计算竞争进入深水区",蓝鲸财经,3天前,而据IDC最新报告显示，2023年上半年，阿里云在公有云laas市场的占有率为29.9%，低于2022年。在第一次阿里云降价时，竞争对手就跟随其后。每次降价都可能引发连锁反应，拉动市场价格快速...
云计算,天阳科技(300872.SZ):主营业务是利用人工智能、区块链、云计算和...,格隆汇,前天16:22,格隆汇3月7日丨天阳科技(300872.SZ)在投资者互动平台表示，公司主营业务是利用人工智能、区块链、云计算和大数据等新一代金融科技为客户提供咨询、金融科技、数字金融及金融IT等产品和服务，致力于帮助客户提升在营销、获客、风控、业务...
云计算,优刻得董事长兼CEO:大模型对云计算来说是一个非常好的机会点,新浪财经,6天前,优刻得董事长兼CEO：大模型对云计算来说是一个非常好的机会点 来源：金融界网站 转自：金融界 本文源自:金融界AI电报 优刻得董事长兼CEO季昕华表示，随着新一轮人工智能浪潮滚滚而来，云计算有了更多走入千行百业的机会。“云计算...
云计算,两江云计算数据中心二期项目通过联合验收,中国新闻网,7天前,两江云计算数据中心二期项目通过联合验收 中新网重庆新闻3月1日电(陈博)近日，重庆两江新区所属国企渝高集团建设管理的两江云计算数据中心二期项目通过联合验收，目前已投入试运营。两江云计算数据中心二期项目位于两江新区两江水土国际数据港...
云计算,"云计算,阿里和京东的第二战场",电商报,4天前,价格战的战火终于烧到了云计算领域。近日，京东云宣布开启比价活动。自3月1日起，京东云全系核心产品继续参与全网比价，包含计算、存储、网络等产品，可满足客户上云、用云全链条服务需...
云计算,"阿里云,站在云计算版图的最中间",同花顺,5天前,"下一波生产力浪潮已汹涌而至,而早之十年有余的基础设施建设——云计算,仍方兴未艾。 在偃旗息鼓“休战”良久之后,云厂商们终于在各种AI应用即将在产业侧发动革命的紧迫下,又一次“卷”..."
云计算,两江云计算数据中心二期启动试运营 将提供优质计算基础设施服务,重庆日报,5天前,3月4日，重庆日报记者从两江新区获悉，近日，两江云计算数据中心二期竣工并启动试运营，将为移动互联网、金融、制造业等提供优质计算基础设施服务。据了解，位于两江新区水土新城的两江...
云计算,「公告全知道」算力+AI芯片+机器人+华为鲲鹏+云计算+信创!这家...,财联社,4天前,①算力+AI芯片+机器人+华为鲲鹏+云计算+人工智能+信创+机器视觉+国产软件！这家公司自研芯片可承载百亿级大模型运算，AI芯片可广泛应用移动机器人等场景；②多模态AI+机器人+边缘计算+...
